user_id,name,popularity,identifier
16375998,Seoul,0.915,eyJpZCI6IkJaTkpXSzRIMk5LWTVCMkg3WDdBSVZGQzVOWDdRTSIsInciOjk2MCwiaCI6OTYzLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6MTAyODEwNTU2ODU1MTc5MjI3NjR9
16375998,Seoul,0.915,eyJpZCI6IlI2SzZFU1FRTEhXT0U0RjNBQ1NCNUdFTERKVUVWWSIsInciOjk2MCwiaCI6OTYzLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6MTk0ODM5Njg1NjI4MjAwNDAwOX0
25633815,Seoul,0.91,eyJpZCI6IkZWNU82Q1BWTFpCREczRzc3S1lLS1I3Sk5ES0ZSViIsInciOjk2MCwiaCI6OTYzLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NzMxMDYyMTI5NDYyMzM2NzgxN30
25633815,Seoul,0.91,eyJpZCI6IkNJS0hSNVdQNFpTVEo0QVA2UlBYTDNMUlpMQ0Q2SSIsInciOjk2MCwiaCI6OTYzLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NDc2Mjc3MTA3MTUzNDI2NTk3NX0
25633815,Seoul,0.91,eyJpZCI6IkdVU0FZRkRSTlRSUFJGT0g1Mlc0U0hJWUJSTFdKRCIsInciOjk2MCwiaCI6OTYzLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NDk1NTMwODM3NDE1NzQxNjI2M30
25633815,Seoul,0.91,eyJpZCI6IkpIMjJaQkZHN1RPTDQ3UjdTM042RFFZNlgyRjRDNCIsInciOjQ4MCwiaCI6NDgwLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NjM2MDkzNjQwODgyMjMyMjU0OX0
18104399,Seoul,0.91,eyJpZCI6IkJJQlBHRk9PNVZCNDJQS0FCQUFOR0FWRUdMTFo3SSIsInciOjk2MCwiaCI6OTYwLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NDczMTc1ODM4MTYwMTgzODE3M30
18104399,Seoul,0.91,eyJpZCI6IlhPUVhHWEZMMzdRSDdTNlNIUkNJTko0S1RRUkVZQiIsInciOjcxOSwiaCI6NzE5LCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6NzkyNTk0NTc5MzI0MDYyNTA4M30
58011994,Seoul,0.91,eyJpZCI6IkdMRERZRlNBUFpST0VVTlVRUExTWk9KMkM3Qk5TQiIsInciOjc0NiwiaCI6NzUwLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6MTgxNzMwNTY5Mzk3NDczNjA4M30
58011994,Seoul,0.91,eyJpZCI6IlUyVUxXVzJFSklGVFhRSVZFVko0S1Q2RkNaM1UzVyIsInciOjc0OCwiaCI6NzUwLCJkIjowLCJtdCI6ImltYWdlL2pwZWciLCJkaCI6MjcxNDk1MTkyOTkyODc2NjY2N30
